timestamp,location,price,last4ccnum,type,loyaltynum,hour,day
2014-01-09,Stewart and Sons Fabrication,1015.65,3506.0,cc,,10,3
2014-01-09,Carlyle Chemical Inc.,732.82,4530.0,cc,,11,3
2014-01-09,Nationwide Refinery,289.3,7792.0,cc,,11,3
2014-01-09,Stewart and Sons Fabrication,3544.0,9735.0,cc,,11,3
2014-01-09,Coffee Shack,5.01,7117.0,cc,,12,3
2014-01-09,Bean There Done That,13.0,1415.0,cc,,12,3
2014-01-09,Brewed Awakenings,11.76,7688.0,cc,,12,3
2014-01-09,Jack's Magical Beans,10.11,6899.0,cc,,12,3
2014-01-09,Jack's Magical Beans,6.0,3853.0,cc,,12,3
2014-01-09,Brewed Awakenings,13.16,2540.0,cc,,12,3
2014-01-09,Bean There Done That,4.06,1877.0,cc,,12,3
2014-01-09,Brewed Awakenings,17.66,8332.0,cc,,12,3
2014-01-09,Bean There Done That,15.53,1321.0,cc,,12,3
2014-01-09,Jack's Magical Beans,12.13,9241.0,cc,,12,3
2014-01-09,Jack's Magical Beans,15.55,8156.0,cc,,12,3
2014-01-09,Jack's Magical Beans,37.43,2463.0,cc,,12,3
2014-01-09,Abila Airport,202.93,8642.0,cc,,12,3
2014-01-09,Nationwide Refinery,1440.39,3506.0,cc,,12,3
2014-01-09,Ouzeri Elian,31.03,8332.0,cc,,12,3
2014-01-09,Katerina's Cafe,17.02,7253.0,cc,,13,3
2014-01-09,Gelatogalore,19.2,5407.0,cc,,13,3
2014-01-09,Abila Airport,4792.5,2276.0,cc,,13,3
2014-01-09,Ouzeri Elian,26.09,7688.0,cc,,13,3
2014-01-09,Gelatogalore,23.45,4795.0,cc,,13,3
2014-01-09,Guy's Gyros,105.4,7354.0,cc,,13,3
2014-01-09,Gelatogalore,8.6,6899.0,cc,,13,3
2014-01-09,Gelatogalore,56.74,2540.0,cc,,13,3
2014-01-09,Ouzeri Elian,22.4,6816.0,cc,,13,3
2014-01-09,Katerina's Cafe,16.98,7792.0,cc,,13,3
2014-01-09,Abila Zacharo,8.16,3484.0,cc,,13,3
2014-01-09,Kalami Kafenion,110.76,6895.0,cc,,13,3
2014-01-09,Katerina's Cafe,25.85,8156.0,cc,,13,3
2014-01-09,Guy's Gyros,13.59,7889.0,cc,,13,3
2014-01-09,Hippokampos,27.47,2418.0,cc,,13,3
2014-01-09,Abila Zacharo,8.6,2463.0,cc,,13,3
2014-01-09,Katerina's Cafe,10.42,3853.0,cc,,13,3
2014-01-09,Gelatogalore,23.23,8411.0,cc,,13,3
2014-01-09,Hippokampos,27.93,9683.0,cc,,13,3
2014-01-09,Hippokampos,9.12,1321.0,cc,,13,3
2014-01-09,Kalami Kafenion,18.14,7384.0,cc,,13,3
2014-01-09,Abila Zacharo,20.73,1874.0,cc,,13,3
2014-01-09,Gelatogalore,11.94,9405.0,cc,,13,3
2014-01-09,Abila Zacharo,89.41,9551.0,cc,,13,3
2014-01-09,Hippokampos,8.43,9635.0,cc,,13,3
2014-01-09,Hippokampos,39.22,5368.0,cc,,13,3
2014-01-09,Guy's Gyros,74.91,1415.0,cc,,13,3
2014-01-09,Guy's Gyros,15.0,9617.0,cc,,13,3
2014-01-09,Gelatogalore,24.68,2681.0,cc,,13,3
2014-01-09,Abila Zacharo,48.39,1286.0,cc,,13,3
2014-01-09,Hippokampos,13.84,1310.0,cc,,13,3
2014-01-09,Hippokampos,16.65,2142.0,cc,,13,3
2014-01-09,Kalami Kafenion,19.84,4948.0,cc,,13,3
2014-01-09,Hippokampos,65.7,4434.0,cc,,13,3
2014-01-09,Guy's Gyros,8.87,6901.0,cc,,13,3
2014-01-09,Kalami Kafenion,35.99,6691.0,cc,,14,3
2014-01-09,Kalami Kafenion,10.94,8129.0,cc,,14,3
2014-01-09,Ouzeri Elian,32.89,7108.0,cc,,14,3
2014-01-09,Katerina's Cafe,8.01,1877.0,cc,,14,3
2014-01-09,Guy's Gyros,27.69,8202.0,cc,,14,3
2014-01-09,Abila Scrapyard,1158.36,2276.0,cc,,14,3
2014-01-09,Guy's Gyros,17.44,5921.0,cc,,14,3
2014-01-09,Abila Zacharo,14.37,7819.0,cc,,14,3
2014-01-09,Gelatogalore,36.75,7117.0,cc,,14,3
2014-01-09,Carlyle Chemical Inc.,382.43,7792.0,cc,,14,3
2014-01-09,Kronos Pipe and Irrigation,423.14,4530.0,cc,,14,3
2014-01-09,Stewart and Sons Fabrication,918.6,2276.0,cc,,15,3
2014-01-09,Maximum Iron and Steel,1527.14,4530.0,cc,,15,3
2014-01-09,Abila Airport,4538.52,8642.0,cc,,15,3
2014-01-09,Carlyle Chemical Inc.,2176.2,7792.0,cc,,16,3
2014-01-09,Nationwide Refinery,1322.5,2276.0,cc,,16,3
2014-01-09,Katerina's Cafe,35.92,8129.0,cc,,19,3
2014-01-09,Katerina's Cafe,26.6,5921.0,cc,,19,3
2014-01-09,Frydos Autosupply n' More,138.02,3484.0,cc,,19,3
2014-01-09,Guy's Gyros,31.81,7354.0,cc,,19,3
2014-01-09,Ouzeri Elian,27.08,6899.0,cc,,19,3
2014-01-09,Ouzeri Elian,31.07,9241.0,cc,,19,3
2014-01-09,Guy's Gyros,29.96,6816.0,cc,,19,3
2014-01-09,Hippokampos,15.02,2540.0,cc,,20,3
2014-01-09,Katerina's Cafe,26.6,4948.0,cc,,20,3
2014-01-09,Katerina's Cafe,19.02,3492.0,cc,,20,3
2014-01-09,Katerina's Cafe,90.97,6691.0,cc,,20,3
2014-01-09,Hippokampos,70.68,1877.0,cc,,20,3
2014-01-09,General Grocer,285.34,4795.0,cc,,20,3
2014-01-09,Katerina's Cafe,91.14,9405.0,cc,,20,3
2014-01-09,Frydos Autosupply n' More,31.24,6901.0,cc,,20,3
2014-01-09,Albert's Fine Clothing,224.52,7117.0,cc,,20,3
2014-01-09,Frydos Autosupply n' More,120.65,1321.0,cc,,20,3
2014-01-09,Katerina's Cafe,29.82,8202.0,cc,,20,3
2014-01-09,Guy's Gyros,8.23,7889.0,cc,,20,3
2014-01-09,Guy's Gyros,18.26,1286.0,cc,,20,3
2014-01-09,Katerina's Cafe,53.78,5407.0,cc,,20,3
2014-01-09,Guy's Gyros,23.34,7253.0,cc,,20,3
2014-01-09,Katerina's Cafe,30.69,2418.0,cc,,20,3
2014-01-09,Guy's Gyros,8.23,5368.0,cc,,20,3
2014-01-09,Guy's Gyros,35.05,7384.0,cc,,20,3
2014-01-09,Hippokampos,9.13,2463.0,cc,,20,3
2014-01-09,Frydos Autosupply n' More,276.75,3853.0,cc,,20,3
2014-01-09,Hippokampos,24.96,6895.0,cc,,21,3
2014-01-09,Guy's Gyros,31.31,4434.0,cc,,21,3
2014-01-09,Hippokampos,23.66,8156.0,cc,,21,3
2014-01-09,Shoppers' Delight,258.43,2681.0,cc,,21,3
2014-01-09,Katerina's Cafe,8.57,1310.0,cc,,21,3
2014-01-09,Albert's Fine Clothing,229.98,8332.0,cc,,21,3
2014-01-09,Hippokampos,10.12,9635.0,cc,,21,3
2014-01-10,Hallowed Grounds,16.75,8129.0,cc,,7,4
2014-01-10,Brew've Been Served,15.85,6816.0,cc,,7,4
2014-01-10,Coffee Cameleon,8.51,7253.0,cc,,7,4
2014-01-10,Hallowed Grounds,12.03,1874.0,cc,,7,4
2014-01-10,Hallowed Grounds,8.34,9617.0,cc,,7,4
2014-01-10,Hallowed Grounds,11.49,1310.0,cc,,7,4
2014-01-10,Brew've Been Served,5.01,3484.0,cc,,7,4
2014-01-10,Hallowed Grounds,11.38,3492.0,cc,,7,4
2014-01-10,Hallowed Grounds,17.63,2681.0,cc,,7,4
2014-01-10,Brew've Been Served,44.88,4948.0,cc,,7,4
2014-01-10,Coffee Cameleon,11.54,5921.0,cc,,7,4
2014-01-10,Brew've Been Served,13.32,9405.0,cc,,7,4
2014-01-10,Hallowed Grounds,10.34,7889.0,cc,,7,4
2014-01-10,Brew've Been Served,89.93,9683.0,cc,,7,4
2014-01-10,Hallowed Grounds,10.76,7108.0,cc,,7,4
2014-01-10,Brew've Been Served,12.77,5407.0,cc,,7,4
2014-01-10,Brew've Been Served,83.44,7384.0,cc,,7,4
2014-01-10,Coffee Cameleon,9.69,2418.0,cc,,7,4
2014-01-10,Brew've Been Served,85.91,5368.0,cc,,7,4
2014-01-10,Brew've Been Served,97.25,4795.0,cc,,7,4
2014-01-10,Brew've Been Served,90.72,7354.0,cc,,7,4
2014-01-10,Abila Airport,4039.36,9614.0,cc,,7,4
2014-01-10,Brew've Been Served,5.89,1286.0,cc,,8,4
2014-01-10,Brew've Been Served,5.31,6901.0,cc,,8,4
2014-01-10,Hallowed Grounds,9.34,6691.0,cc,,8,4
2014-01-10,Brew've Been Served,14.45,3853.0,cc,,8,4
2014-01-10,Brew've Been Served,3.03,7819.0,cc,,8,4
2014-01-10,Coffee Cameleon,13.25,2142.0,cc,,8,4
2014-01-10,Brew've Been Served,8.47,8202.0,cc,,8,4
2014-01-10,Brew've Been Served,12.64,4434.0,cc,,8,4
2014-01-10,Brew've Been Served,14.36,8411.0,cc,,8,4
2014-01-10,Carlyle Chemical Inc.,227.81,9614.0,cc,,9,4
2014-01-10,Kronos Mart,203.91,7688.0,cc,,9,4
2014-01-10,Nationwide Refinery,1552.82,9735.0,cc,,10,4
2014-01-10,Nationwide Refinery,2302.73,9614.0,cc,,10,4
2014-01-10,Stewart and Sons Fabrication,4074.1,9735.0,cc,,11,4
2014-01-10,Bean There Done That,15.39,1415.0,cc,,12,4
2014-01-10,Bean There Done That,3.92,9635.0,cc,,12,4
2014-01-10,Brewed Awakenings,13.82,7688.0,cc,,12,4
2014-01-10,Jack's Magical Beans,15.69,6899.0,cc,,12,4
2014-01-10,Brewed Awakenings,6.17,2540.0,cc,,12,4
2014-01-10,Bean There Done That,13.41,1877.0,cc,,12,4
2014-01-10,Brewed Awakenings,13.9,8332.0,cc,,12,4
2014-01-10,Bean There Done That,18.67,1321.0,cc,,12,4
2014-01-10,Bean There Done That,9.3,6895.0,cc,,12,4
2014-01-10,Jack's Magical Beans,16.29,9241.0,cc,,12,4
2014-01-10,Jack's Magical Beans,5.46,8156.0,cc,,12,4
2014-01-10,Jack's Magical Beans,8.22,2463.0,cc,,12,4
2014-01-10,Stewart and Sons Fabrication,4195.49,9614.0,cc,,12,4
2014-01-10,Chostus Hotel,133.25,9683.0,cc,,13,4
2014-01-10,Chostus Hotel,197.41,2540.0,cc,,13,4
2014-01-10,Guy's Gyros,36.44,8156.0,cc,,13,4
2014-01-10,Ouzeri Elian,30.71,9551.0,cc,,13,4
2014-01-10,Hippokampos,79.26,4795.0,cc,,13,4
2014-01-10,Guy's Gyros,26.76,6816.0,cc,,13,4
2014-01-10,Guy's Gyros,15.93,7253.0,cc,,13,4
2014-01-10,Abila Zacharo,113.33,6899.0,cc,,13,4
2014-01-10,Katerina's Cafe,34.76,7688.0,cc,,13,4
2014-01-10,Kalami Kafenion,35.69,3484.0,cc,,13,4
2014-01-10,Gelatogalore,26.15,1415.0,cc,,13,4
2014-01-10,Ouzeri Elian,35.24,3853.0,cc,,13,4
2014-01-10,Kalami Kafenion,101.5,9241.0,cc,,13,4
2014-01-10,Abila Zacharo,36.73,1310.0,cc,,13,4
2014-01-10,Katerina's Cafe,25.36,7354.0,cc,,13,4
2014-01-10,Guy's Gyros,26.68,7384.0,cc,,13,4
2014-01-10,Katerina's Cafe,21.22,2418.0,cc,,13,4
2014-01-10,Hippokampos,32.01,2463.0,cc,,13,4
2014-01-10,Guy's Gyros,38.15,8411.0,cc,,13,4
2014-01-10,Ouzeri Elian,20.46,9405.0,cc,,13,4
2014-01-10,Kalami Kafenion,27.48,5407.0,cc,,13,4
2014-01-10,Abila Zacharo,31.34,2681.0,cc,,13,4
2014-01-10,Guy's Gyros,31.5,9635.0,cc,,13,4
2014-01-10,Katerina's Cafe,25.62,6895.0,cc,,13,4
2014-01-10,Katerina's Cafe,24.33,2142.0,cc,,13,4
2014-01-10,Ouzeri Elian,15.25,1877.0,cc,,13,4
2014-01-10,Guy's Gyros,31.05,1321.0,cc,,13,4
2014-01-10,Kalami Kafenion,24.3,4434.0,cc,,13,4
2014-01-10,Guy's Gyros,16.34,8129.0,cc,,13,4
2014-01-10,Ouzeri Elian,24.74,5368.0,cc,,13,4
2014-01-10,Hippokampos,39.89,6901.0,cc,,13,4
2014-01-10,Abila Zacharo,8.22,1874.0,cc,,13,4
2014-01-10,Abila Zacharo,16.12,3492.0,cc,,14,4
2014-01-10,Abila Zacharo,36.38,7819.0,cc,,14,4
2014-01-10,Hippokampos,11.61,7117.0,cc,,14,4
2014-01-10,Ouzeri Elian,30.93,9617.0,cc,,14,4
2014-01-10,Katerina's Cafe,77.62,7108.0,cc,,14,4
2014-01-10,Abila Zacharo,9.32,6691.0,cc,,14,4
2014-01-10,Gelatogalore,32.19,8202.0,cc,,14,4
2014-01-10,Hippokampos,10.16,4948.0,cc,,14,4
2014-01-10,Octavio's Office Supplies,139.72,4795.0,cc,,14,4
2014-01-10,Octavio's Office Supplies,64.51,7253.0,cc,,16,4
2014-01-10,Ouzeri Elian,19.92,6899.0,cc,,18,4
2014-01-10,Frydos Autosupply n' More,98.39,7889.0,cc,,18,4
2014-01-10,Guy's Gyros,23.61,6816.0,cc,,19,4
2014-01-10,Hippokampos,48.22,1415.0,cc,,19,4
2014-01-10,Katerina's Cafe,19.57,8129.0,cc,,19,4
2014-01-10,Guy's Gyros,27.78,4795.0,cc,,19,4
2014-01-10,Hippokampos,19.88,7117.0,cc,,19,4
2014-01-10,Katerina's Cafe,21.89,5921.0,cc,,19,4
2014-01-10,Frydos Autosupply n' More,43.65,8202.0,cc,,20,4
2014-01-10,Katerina's Cafe,15.76,9405.0,cc,,20,4
2014-01-10,Hippokampos,70.48,7688.0,cc,,20,4
2014-01-10,Katerina's Cafe,8.14,8411.0,cc,,20,4
2014-01-10,Guy's Gyros,29.81,6901.0,cc,,20,4
2014-01-10,Albert's Fine Clothing,126.13,6895.0,cc,,20,4
2014-01-10,Frydos Autosupply n' More,237.08,7384.0,cc,,20,4
2014-01-10,Shoppers' Delight,279.53,7819.0,cc,,20,4
2014-01-10,Guy's Gyros,35.54,7108.0,cc,,20,4
2014-01-10,Guy's Gyros,37.37,3853.0,cc,,20,4
2014-01-10,Katerina's Cafe,21.28,5407.0,cc,,20,4
2014-01-10,Hippokampos,17.21,8332.0,cc,,20,4
2014-01-10,Roberts and Sons,241.2,7354.0,cc,,21,4
2014-01-10,Guy's Gyros,25.81,5368.0,cc,,21,4
2014-01-10,Hippokampos,27.0,8156.0,cc,,21,4
2014-01-10,General Grocer,227.28,4434.0,cc,,21,4
2014-01-10,Hippokampos,79.97,2463.0,cc,,22,4
2014-01-11,Katerina's Cafe,45.22,8156.0,cc,,13,5
2014-01-11,Katerina's Cafe,45.21,2418.0,cc,,13,5
2014-01-11,Katerina's Cafe,29.1,6895.0,cc,,13,5
2014-01-11,Abila Zacharo,54.82,1310.0,cc,,13,5
2014-01-11,Abila Zacharo,89.54,2540.0,cc,,13,5
2014-01-11,Gelatogalore,17.31,9617.0,cc,,13,5
2014-01-11,Hippokampos,103.38,4434.0,cc,,13,5
2014-01-11,Hippokampos,75.62,9551.0,cc,,13,5
2014-01-11,Hippokampos,82.23,6691.0,cc,,13,5
2014-01-11,Ouzeri Elian,19.11,8129.0,cc,,13,5
2014-01-11,Katerina's Cafe,71.65,3484.0,cc,,13,5
2014-01-11,Hippokampos,31.1,7688.0,cc,,13,5
2014-01-11,Katerina's Cafe,23.45,1321.0,cc,,13,5
2014-01-11,Abila Zacharo,32.02,7253.0,cc,,13,5
2014-01-11,Gelatogalore,18.74,3853.0,cc,,13,5
2014-01-11,Kalami Kafenion,35.66,7117.0,cc,,14,5
2014-01-11,Kalami Kafenion,39.36,7108.0,cc,,14,5
2014-01-11,Katerina's Cafe,26.02,2142.0,cc,,14,5
2014-01-11,Abila Zacharo,45.2,6901.0,cc,,14,5
2014-01-11,Shoppers' Delight,157.45,9617.0,cc,,15,5
2014-01-11,Shoppers' Delight,238.52,2418.0,cc,,15,5
2014-01-11,General Grocer,78.02,8129.0,cc,,15,5
2014-01-11,Roberts and Sons,256.24,1310.0,cc,,16,5
2014-01-11,Albert's Fine Clothing,211.47,4434.0,cc,,16,5
2014-01-11,Frydos Autosupply n' More,52.73,7688.0,cc,,16,5
2014-01-11,Ahaggo Museum,89.32,4795.0,cc,,16,5
2014-01-11,Ahaggo Museum,52.14,9683.0,cc,,17,5
2014-01-11,Katerina's Cafe,55.67,9617.0,cc,,19,5
2014-01-11,Kalami Kafenion,23.86,7819.0,cc,,19,5
2014-01-11,Ouzeri Elian,69.36,6899.0,cc,,19,5
2014-01-11,Hippokampos,66.21,7688.0,cc,,19,5
2014-01-11,Albert's Fine Clothing,105.33,8156.0,cc,,19,5
2014-01-11,Hippokampos,32.63,9683.0,cc,,19,5
2014-01-11,Hippokampos,63.21,4795.0,cc,,19,5
2014-01-11,Katerina's Cafe,33.18,2142.0,cc,,19,5
2014-01-11,Katerina's Cafe,20.71,6691.0,cc,,19,5
2014-01-11,Hippokampos,11.13,1877.0,cc,,19,5
2014-01-11,Guy's Gyros,55.36,6816.0,cc,,19,5
2014-01-11,Katerina's Cafe,57.36,2540.0,cc,,19,5
2014-01-11,Shoppers' Delight,149.2,9551.0,cc,,19,5
2014-01-11,Hippokampos,63.21,8332.0,cc,,19,5
2014-01-11,Katerina's Cafe,12.55,7889.0,cc,,19,5
2014-01-11,Katerina's Cafe,45.68,1310.0,cc,,19,5
2014-01-11,Katerina's Cafe,15.72,8411.0,cc,,19,5
2014-01-11,Hippokampos,67.37,9635.0,cc,,19,5
2014-01-11,Guy's Gyros,36.2,5368.0,cc,,19,5
2014-01-11,Katerina's Cafe,25.76,4948.0,cc,,20,5
2014-01-11,Kalami Kafenion,50.2,1286.0,cc,,20,5
2014-01-11,Ouzeri Elian,16.69,2681.0,cc,,20,5
2014-01-11,Katerina's Cafe,52.45,8202.0,cc,,20,5
2014-01-11,Guy's Gyros,33.65,7384.0,cc,,20,5
2014-01-11,Guy's Gyros,16.33,7354.0,cc,,20,5
2014-01-11,Frydos Autosupply n' More,211.15,5407.0,cc,,20,5
2014-01-11,Katerina's Cafe,9.78,9405.0,cc,,20,5
2014-01-11,Frydos Autosupply n' More,236.25,8129.0,cc,,20,5
2014-01-11,Hippokampos,70.23,1415.0,cc,,20,5
2014-01-11,Katerina's Cafe,94.68,2418.0,cc,,20,5
2014-01-11,Frydos Autosupply n' More,261.0,6901.0,cc,,20,5
2014-01-11,Hippokampos,69.8,7117.0,cc,,20,5
2014-01-11,Kalami Kafenion,46.78,7108.0,cc,,20,5
2014-01-11,Katerina's Cafe,57.6,1874.0,cc,,20,5
2014-01-12,Kronos Mart,277.26,8156.0,cc,,3,6
2014-01-12,Ouzeri Elian,38.55,8332.0,cc,,13,6
2014-01-12,Ouzeri Elian,98.45,5407.0,cc,,13,6
2014-01-12,Hippokampos,12.55,2142.0,cc,,13,6
2014-01-12,Ouzeri Elian,24.72,7819.0,cc,,13,6
2014-01-12,Ouzeri Elian,72.32,1310.0,cc,,13,6
2014-01-12,Guy's Gyros,34.74,6901.0,cc,,13,6
2014-01-12,Ouzeri Elian,117.22,8156.0,cc,,13,6
2014-01-12,Hippokampos,29.2,7117.0,cc,,13,6
2014-01-12,Gelatogalore,20.09,1286.0,cc,,13,6
2014-01-12,Abila Zacharo,11.2,9683.0,cc,,13,6
2014-01-12,Desafio Golf Course,129.33,2463.0,cc,,13,6
2014-01-12,Kalami Kafenion,54.36,2540.0,cc,,13,6
2014-01-12,Hippokampos,8.54,7889.0,cc,,13,6
2014-01-12,Kalami Kafenion,14.59,3492.0,cc,,13,6
2014-01-12,Hippokampos,12.57,1874.0,cc,,14,6
2014-01-12,Hippokampos,71.99,9551.0,cc,,14,6
2014-01-12,Desafio Golf Course,220.77,7688.0,cc,,14,6
2014-01-12,Desafio Golf Course,198.46,8332.0,cc,,14,6
2014-01-12,Guy's Gyros,30.47,8129.0,cc,,14,6
2014-01-12,Shoppers' Delight,135.78,1310.0,cc,,15,6
2014-01-12,Shoppers' Delight,86.22,1286.0,cc,,15,6
2014-01-12,Shoppers' Delight,204.37,7819.0,cc,,15,6
2014-01-12,General Grocer,159.3,7117.0,cc,,15,6
2014-01-12,Albert's Fine Clothing,195.81,2142.0,cc,,15,6
2014-01-12,Shoppers' Delight,51.5,3547.0,cc,,16,6
2014-01-12,Ahaggo Museum,120.2,6901.0,cc,,16,6
2014-01-12,Katerina's Cafe,12.64,7889.0,cc,,19,6
2014-01-12,Katerina's Cafe,11.81,7253.0,cc,,19,6
2014-01-12,Hippokampos,27.15,1321.0,cc,,19,6
2014-01-12,Guy's Gyros,42.32,7108.0,cc,,19,6
2014-01-12,Shoppers' Delight,211.03,7384.0,cc,,19,6
2014-01-12,Hippokampos,66.63,1415.0,cc,,19,6
2014-01-12,Guy's Gyros,34.41,3853.0,cc,,19,6
2014-01-12,Hippokampos,49.23,6895.0,cc,,19,6
2014-01-12,Guy's Gyros,12.32,7354.0,cc,,19,6
2014-01-12,Katerina's Cafe,40.94,5407.0,cc,,19,6
2014-01-12,Hippokampos,26.79,8332.0,cc,,19,6
2014-01-12,Katerina's Cafe,17.36,3492.0,cc,,19,6
2014-01-12,Gelatogalore,36.2,1286.0,cc,,19,6
2014-01-12,Hippokampos,52.21,8156.0,cc,,19,6
2014-01-12,Frydos Autosupply n' More,88.93,5368.0,cc,,19,6
2014-01-12,Albert's Fine Clothing,63.36,1877.0,cc,,19,6
2014-01-12,Ouzeri Elian,55.55,6899.0,cc,,19,6
2014-01-12,Katerina's Cafe,39.3,8129.0,cc,,20,6
2014-01-12,Hippokampos,78.21,9635.0,cc,,20,6
2014-01-12,Katerina's Cafe,67.14,3547.0,cc,,20,6
2014-01-12,Katerina's Cafe,15.37,9405.0,cc,,20,6
2014-01-12,Katerina's Cafe,39.55,2142.0,cc,,20,6
2014-01-12,Hippokampos,69.41,2540.0,cc,,20,6
2014-01-12,Katerina's Cafe,16.34,8411.0,cc,,20,6
2014-01-12,Katerina's Cafe,40.25,4948.0,cc,,20,6
2014-01-12,Hippokampos,63.32,7688.0,cc,,20,6
2014-01-12,Frydos Autosupply n' More,161.96,8202.0,cc,,20,6
2014-01-12,Katerina's Cafe,87.09,1874.0,cc,,20,6
2014-01-13,Kronos Mart,147.3,5407.0,cc,,3,7
2014-01-13,Daily Dealz,2.01,9551.0,cc,,6,7
2014-01-13,Hallowed Grounds,9.16,7889.0,cc,,7,7
2014-01-13,Brew've Been Served,16.39,5368.0,cc,,7,7
2014-01-13,Brew've Been Served,8.04,7384.0,cc,,7,7
2014-01-13,Coffee Cameleon,19.93,3547.0,cc,,7,7
2014-01-13,Brew've Been Served,8.0,9683.0,cc,,7,7
2014-01-13,Hallowed Grounds,3.02,1310.0,cc,,7,7
2014-01-13,Brew've Been Served,24.18,6816.0,cc,,7,7
2014-01-13,Hallowed Grounds,13.68,3492.0,cc,,7,7
2014-01-13,Brew've Been Served,18.71,4795.0,cc,,7,7
2014-01-13,Hallowed Grounds,5.85,9405.0,cc,,7,7
2014-01-13,Brew've Been Served,19.64,7354.0,cc,,7,7
2014-01-13,Hallowed Grounds,19.18,7108.0,cc,,7,7
2014-01-13,Coffee Cameleon,17.49,2418.0,cc,,7,7
2014-01-13,Brew've Been Served,6.08,5407.0,cc,,7,7
2014-01-13,Brew've Been Served,9.53,4948.0,cc,,7,7
2014-01-13,Brew've Been Served,78.23,3484.0,cc,,7,7
2014-01-13,Hallowed Grounds,6.32,6691.0,cc,,7,7
2014-01-13,Brew've Been Served,13.37,8411.0,cc,,8,7
2014-01-13,Kronos Mart,159.06,6816.0,cc,,8,7
2014-01-13,Coffee Cameleon,4.88,7253.0,cc,,8,7
2014-01-13,Brew've Been Served,16.05,4434.0,cc,,8,7
2014-01-13,Hallowed Grounds,55.96,2681.0,cc,,8,7
2014-01-13,Brew've Been Served,11.49,1286.0,cc,,8,7
2014-01-13,Coffee Cameleon,17.76,2142.0,cc,,8,7
2014-01-13,Abila Airport,3617.47,9220.0,cc,,8,7
2014-01-13,Brew've Been Served,13.19,6901.0,cc,,8,7
2014-01-13,Brew've Been Served,6.69,7819.0,cc,,8,7
2014-01-13,Brew've Been Served,19.89,8202.0,cc,,8,7
2014-01-13,Kronos Pipe and Irrigation,2892.74,9220.0,cc,,8,7
2014-01-13,Nationwide Refinery,204.58,9735.0,cc,,10,7
2014-01-13,Maximum Iron and Steel,689.85,9220.0,cc,,10,7
2014-01-13,Coffee Shack,4.09,7117.0,cc,,12,7
2014-01-13,Bean There Done That,7.93,1415.0,cc,,12,7
2014-01-13,Bean There Done That,98.02,9635.0,cc,,12,7
2014-01-13,Brewed Awakenings,12.69,7688.0,cc,,12,7
2014-01-13,Jack's Magical Beans,18.31,6899.0,cc,,12,7
2014-01-13,Brewed Awakenings,56.4,2540.0,cc,,12,7
2014-01-13,Bean There Done That,19.56,1877.0,cc,,12,7
2014-01-13,Brewed Awakenings,16.25,8332.0,cc,,12,7
2014-01-13,Bean There Done That,5.54,1321.0,cc,,12,7
2014-01-13,Bean There Done That,10.37,1874.0,cc,,12,7
2014-01-13,Bean There Done That,15.24,9617.0,cc,,12,7
2014-01-13,Bean There Done That,18.59,6895.0,cc,,12,7
2014-01-13,Carlyle Chemical Inc.,1718.96,9220.0,cc,,12,7
2014-01-13,Jack's Magical Beans,5.22,9241.0,cc,,12,7
2014-01-13,Jack's Magical Beans,9.64,8156.0,cc,,12,7
2014-01-13,Jack's Magical Beans,17.52,2463.0,cc,,12,7
2014-01-13,Abila Airport,4417.03,8642.0,cc,,12,7
2014-01-13,Hippokampos,17.17,4434.0,cc,,12,7
2014-01-13,Ouzeri Elian,19.82,9220.0,cc,,12,7
2014-01-13,Gelatogalore,32.83,8156.0,cc,,13,7
2014-01-13,U-Pump,55.25,9551.0,cc,,13,7
2014-01-13,Gelatogalore,46.45,8332.0,cc,,13,7
2014-01-13,Abila Zacharo,79.95,6816.0,cc,,13,7
2014-01-13,Abila Zacharo,64.5,1286.0,cc,,13,7
2014-01-13,Katerina's Cafe,38.98,2418.0,cc,,13,7
2014-01-13,Hippokampos,35.73,7253.0,cc,,13,7
2014-01-13,Abila Zacharo,8.72,9683.0,cc,,13,7
2014-01-13,Hippokampos,30.51,9551.0,cc,,13,7
2014-01-13,Guy's Gyros,27.49,2540.0,cc,,13,7
2014-01-13,Katerina's Cafe,26.15,6899.0,cc,,13,7
2014-01-13,Abila Zacharo,27.3,1321.0,cc,,13,7
2014-01-13,Hippokampos,59.9,7354.0,cc,,13,7
2014-01-13,Katerina's Cafe,17.21,9405.0,cc,,13,7
2014-01-13,Ouzeri Elian,95.03,4795.0,cc,,13,7
2014-01-13,Guy's Gyros,37.37,2142.0,cc,,13,7
2014-01-13,Katerina's Cafe,8.29,1874.0,cc,,13,7
2014-01-13,Guy's Gyros,29.25,2463.0,cc,,13,7
2014-01-13,Gelatogalore,36.93,1415.0,cc,,13,7
2014-01-13,Abila Zacharo,11.99,9635.0,cc,,13,7
2014-01-13,Abila Zacharo,116.32,3853.0,cc,,13,7
2014-01-13,Ouzeri Elian,8.32,1310.0,cc,,13,7
2014-01-13,Katerina's Cafe,24.26,3492.0,cc,,13,7
2014-01-13,Hippokampos,91.97,7384.0,cc,,13,7
2014-01-13,Abila Zacharo,17.41,7819.0,cc,,13,7
2014-01-13,Guy's Gyros,21.03,8411.0,cc,,13,7
2014-01-13,Katerina's Cafe,29.55,3547.0,cc,,13,7
2014-01-13,Kalami Kafenion,20.33,5368.0,cc,,13,7
2014-01-13,Guy's Gyros,38.07,7117.0,cc,,14,7
2014-01-13,Gelatogalore,36.24,8202.0,cc,,14,7
